date,S,K,T,type,price,se
2023-04-17,3513.890000,2811.112000,0.246575,P,0.000023,0.000023
2023-04-17,3513.890000,3162.501000,0.246575,C,391.187711,0.042943
2023-04-17,3513.890000,3162.501000,0.246575,P,1.035713,0.023320
2023-04-17,3513.890000,3513.890000,0.246575,C,100.037273,0.190154
2023-04-17,3513.890000,3513.890000,0.246575,P,56.968678,0.167777
2023-04-17,3513.890000,3865.279000,0.246575,C,5.760731,0.066788
2023-04-17,3513.890000,3865.279000,0.246575,P,309.775539,0.047385
2023-04-17,3513.890000,4216.668000,0.246575,C,0.050974,0.005376
2023-04-17,3513.890000,4216.668000,0.246575,P,651.149185,0.022858
2023-04-17,3513.890000,2811.112000,0.493151,C,771.311630,0.048623
2023-04-17,3513.890000,2811.112000,0.493151,P,0.040925,0.004508
2023-04-17,3513.890000,3162.501000,0.493151,C,433.431508,0.106368
2023-04-17,3513.890000,3162.501000,0.493151,P,4.991365,0.063096
2023-04-17,3513.890000,3513.890000,0.493151,C,155.812794,0.269422
2023-04-17,3513.890000,3513.890000,0.493151,P,70.203214,0.224344
2023-04-17,3513.890000,3865.279000,0.493151,C,27.974418,0.179127
2023-04-17,3513.890000,3865.279000,0.493151,P,285.195400,0.133062
2023-04-17,3513.890000,4216.668000,0.493151,C,2.297520,0.049513
2023-04-17,3513.890000,4216.668000,0.493151,P,602.349065,0.038325
2023-04-18,3511.670000,2809.336000,0.082192,C,713.859666,0.007749
2023-04-18,3511.670000,2809.336000,0.082192,P,0.000000,0.000000
2023-04-18,3511.670000,3160.503000,0.082192,C,364.138158,0.007995
2023-04-18,3511.670000,3160.503000,0.082192,P,0.005301,0.001097
2023-04-18,3511.670000,3511.670000,0.082192,C,51.587811,0.107895
2023-04-18,3511.670000,3511.670000,0.082192,P,37.181764,0.100607
2023-04-18,3511.670000,3862.837000,0.082192,C,0.057814,0.004274
2023-04-18,3511.670000,3862.837000,0.082192,P,335.378576,0.007512
2023-04-18,3511.670000,4214.004000,0.082192,C,0.000000,0.000000
2023-04-18,3511.670000,4214.004000,0.082192,P,685.047571,0.007749
2023-04-18,3511.670000,2809.336000,0.246575,C,736.769425,0.023246
2023-04-18,3511.670000,2809.336000,0.246575,P,0.000000,0.000000
2023-04-18,3511.670000,3160.503000,0.246575,C,390.881053,0.041722
2023-04-18,3511.670000,3160.503000,0.246575,P,0.975751,0.022492
2023-04-18,3511.670000,3511.670000,0.246575,C,99.360327,0.188274
2023-04-18,3511.670000,3511.670000,0.246575,P,56.319148,0.166274
2023-04-18,3511.670000,3862.837000,0.246575,C,5.548249,0.065174
2023-04-18,3511.670000,3862.837000,0.246575,P,309.371193,0.046230
2023-04-18,3511.670000,4214.004000,0.246575,C,0.045598,0.005055
2023-04-18,3511.670000,4214.004000,0.246575,P,650.732665,0.022525
2023-04-18,3511.670000,2809.336000,0.493151,C,770.819477,0.047690
2023-04-18,3511.670000,2809.336000,0.493151,P,0.036456,0.004228
2023-04-18,3511.670000,3160.503000,0.493151,C,432.952229,0.103865
2023-04-18,3511.670000,3160.503000,0.493151,P,4.783177,0.061435
2023-04-18,3511.670000,3511.670000,0.493151,C,154.873788,0.266584
2023-04-18,3511.670000,3511.670000,0.493151,P,69.318705,0.222261
2023-04-18,3511.670000,3862.837000,0.493151,C,27.344595,0.176292
2023-04-18,3511.670000,3862.837000,0.493151,P,284.403482,0.131039
2023-04-18,3511.670000,4214.004000,0.493151,C,2.173610,0.047843
2023-04-18,3511.670000,4214.004000,0.493151,P,601.846466,0.037730
2023-04-19,3471.000000,2776.800000,0.082192,C,705.593870,0.010818
2023-04-19,3471.000000,2776.800000,0.082192,P,0.000000,0.000000
2023-04-19,3471.000000,3123.900000,0.082192,C,359.973005,0.012754
2023-04-19,3471.000000,3123.900000,0.082192,P,0.055624,0.004048
2023-04-19,3471.000000,3471.000000,0.082192,C,59.129802,0.128022
2023-04-19,3471.000000,3471.000000,0.082192,P,44.888910,0.117861
2023-04-19,3471.000000,3818.100000,0.082192,C,0.316696,0.011534
2023-04-19,3471.000000,3818.100000,0.082192,P,331.752293,0.010994
2023-04-19,3471.000000,4165.200000,0.082192,C,0.000000,0.000000
2023-04-19,3471.000000,4165.200000,0.082192,P,677.112085,0.010818
2023-04-19,3471.000000,2776.800000,0.246575,C,728.247128,0.032671
2023-04-19,3471.000000,2776.800000,0.246575,P,0.005467,0.001430
2023-04-19,3471.000000,3123.900000,0.246575,C,388.288693,0.072144
2023-04-19,3471.000000,3123.900000,0.246575,P,2.893989,0.043438
2023-04-19,3471.000000,3471.000000,0.246575,C,112.045662,0.225842
2023-04-19,3471.000000,3471.000000,0.246575,P,69.497914,0.195227
2023-04-19,3471.000000,3818.100000,0.246575,C,11.112995,0.101904
2023-04-19,3471.000000,3818.100000,0.246575,P,311.412203,0.072583
2023-04-19,3471.000000,4165.200000,0.246575,C,0.312138,0.015408
2023-04-19,3471.000000,4165.200000,0.246575,P,643.458302,0.029318
2023-04-19,3471.000000,2776.800000,0.493151,C,762.142232,0.071781
2023-04-19,3471.000000,2776.800000,0.493151,P,0.275893,0.013444
2023-04-19,3471.000000,3123.900000,0.493151,C,433.684205,0.161549
2023-04-19,3471.000000,3123.900000,0.493151,P,10.463891,0.099709
2023-04-19,3471.000000,3471.000000,0.493151,C,172.101792,0.323863
2023-04-19,3471.000000,3471.000000,0.493151,P,87.527503,0.262302
2023-04-19,3471.000000,3818.100000,0.493151,C,41.679661,0.236197
2023-04-19,3471.000000,3818.100000,0.493151,P,295.751398,0.172510
2023-04-19,3471.000000,4165.200000,0.493151,C,5.958244,0.089555
2023-04-19,3471.000000,4165.200000,0.493151,P,598.676006,0.053663
2023-04-24,3498.280000,2798.624000,0.082192,C,711.139688,0.011407
2023-04-24,3498.280000,2798.624000,0.082192,P,0.000000,0.000000
2023-04-24,3498.280000,3148.452000,0.082192,C,362.818546,0.013826
2023-04-24,3498.280000,3148.452000,0.082192,P,0.072159,0.004731
2023-04-24,3498.280000,3498.280000,0.082192,C,60.778997,0.132153
2023-04-24,3498.280000,3498.280000,0.082192,P,46.425910,0.121440
2023-04-24,3498.280000,3848.108000,0.082192,C,0.387651,0.013037
2023-04-24,3498.280000,3848.108000,0.082192,P,334.427865,0.011781
2023-04-24,3498.280000,4197.936000,0.082192,C,0.000000,0.000000
2023-04-24,3498.280000,4197.936000,0.082192,P,682.433515,0.011407
2023-04-24,3498.280000,2798.624000,0.246575,C,733.973740,0.034523
2023-04-24,3498.280000,2798.624000,0.246575,P,0.007727,0.001772
2023-04-24,3498.280000,3148.452000,0.246575,C,391.729300,0.077821
2023-04-24,3498.280000,3148.452000,0.246575,P,3.304817,0.047304
2023-04-24,3498.280000,3498.280000,0.246575,C,114.945218,0.233438
2023-04-24,3498.280000,3498.280000,0.246575,P,72.062264,0.201167
2023-04-24,3498.280000,3848.108000,0.246575,C,12.170915,0.108470
2023-04-24,3498.280000,3848.108000,0.246575,P,314.829491,0.077273
2023-04-24,3498.280000,4197.936000,0.246575,C,0.389737,0.017629
2023-04-24,3498.280000,4197.936000,0.246575,P,648.589843,0.030540
2023-04-24,3498.280000,2798.624000,0.493151,C,768.203777,0.076793
2023-04-24,3498.280000,2798.624000,0.493151,P,0.348018,0.015443
2023-04-24,3498.280000,3148.452000,0.493151,C,438.120768,0.171992
2023-04-24,3498.280000,3148.452000,0.493151,P,11.572591,0.106507
2023-04-24,3498.280000,3498.280000,0.493151,C,176.239664,0.335270
2023-04-24,3498.280000,3498.280000,0.493151,P,90.999069,0.270395
2023-04-24,3498.280000,3848.108000,0.493151,C,44.272597,0.247176
2023-04-24,3498.280000,3848.108000,0.493151,P,300.339584,0.179993
2023-04-24,3498.280000,4197.936000,0.493151,C,6.747671,0.097242
2023-04-24,3498.280000,4197.936000,0.493151,P,604.122241,0.057086
2023-04-25,3506.380000,2805.104000,0.082192,C,712.785503,0.009984
2023-04-25,3506.380000,2805.104000,0.082192,P,0.000000,0.000000
2023-04-25,3506.380000,3155.742000,0.082192,C,363.618257,0.011209
2023-04-25,3506.380000,3155.742000,0.082192,P,0.032732,0.002988
2023-04-25,3506.380000,3506.380000,0.082192,C,57.439508,0.123290
2023-04-25,3506.380000,3506.380000,0.082192,P,43.053962,0.113909
2023-04-25,3506.380000,3857.018000,0.082192,C,0.212842,0.009168
2023-04-25,3506.380000,3857.018000,0.082192,P,335.027275,0.009900
2023-04-25,3506.380000,4207.656000,0.082192,C,0.000000,0.000000
2023-04-25,3506.380000,4207.656000,0.082192,P,684.014412,0.009984
2023-04-25,3506.380000,2805.104000,0.246575,C,735.665782,0.030060
2023-04-25,3506.380000,2805.104000,0.246575,P,0.002641,0.000910
2023-04-25,3506.380000,3155.742000,0.246575,C,391.571045,0.063383
2023-04-25,3506.380000,3155.742000,0.246575,P,2.249509,0.037341
2023-04-25,3506.380000,3506.380000,0.246575,C,109.282644,0.216903
2023-04-25,3506.380000,3506.380000,0.246575,P,66.302713,0.188627
2023-04-25,3506.380000,3857.018000,0.246575,C,9.449929,0.091977
2023-04-25,3506.380000,3857.018000,0.246575,P,312.811603,0.065466
2023-04-25,3506.380000,4207.656000,0.246575,C,0.200756,0.011928
2023-04-25,3506.380000,4207.656000,0.246575,P,649.904035,0.027674
2023-04-25,3506.380000,2805.104000,0.493151,C,769.802615,0.064559
2023-04-25,3506.380000,2805.104000,0.493151,P,0.173553,0.010314
2023-04-25,3506.380000,3155.742000,0.493151,C,436.249924,0.145821
2023-04-25,3506.380000,3155.742000,0.493151,P,8.718716,0.089282
2023-04-25,3506.380000,3506.380000,0.493151,C,168.474682,0.310067
2023-04-25,3506.380000,3506.380000,0.493151,P,83.041328,0.253182
2023-04-25,3506.380000,3857.018000,0.493151,C,37.806137,0.221011
2023-04-25,3506.380000,3857.018000,0.493151,P,294.470636,0.162304
2023-04-25,3506.380000,4207.656000,0.493151,C,4.715972,0.077494
2023-04-25,3506.380000,4207.656000,0.493151,P,603.478325,0.048838
2023-04-26,3489.780000,2791.824000,0.082192,C,709.411061,0.010022
2023-04-26,3489.780000,2791.824000,0.082192,P,0.000000,0.000000
2023-04-26,3489.780000,3140.802000,0.082192,C,361.898650,0.011300
2023-04-26,3489.780000,3140.802000,0.082192,P,0.034376,0.003067
2023-04-26,3489.780000,3489.780000,0.082192,C,57.380072,0.123265
2023-04-26,3489.780000,3489.780000,0.082192,P,43.062585,0.113849
2023-04-26,3489.780000,3838.758000,0.082192,C,0.220525,0.009341
2023-04-26,3489.780000,3838.758000,0.082192,P,333.449825,0.009956
2023-04-26,3489.780000,4187.736000,0.082192,C,0.000000,0.000000
2023-04-26,3489.780000,4187.736000,0.082192,P,680.776086,0.010022
2023-04-26,3489.780000,2791.824000,0.246575,C,732.183292,0.030182
2023-04-26,3489.780000,2791.824000,0.246575,P,0.002811,0.000950
2023-04-26,3489.780000,3140.802000,0.246575,C,389.775521,0.063940
2023-04-26,3489.780000,3140.802000,0.246575,P,2.296985,0.037753
2023-04-26,3489.780000,3489.780000,0.246575,C,109.126961,0.216916
2023-04-26,3489.780000,3489.780000,0.246575,P,66.350370,0.188533
2023-04-26,3489.780000,3838.758000,0.246575,C,9.563830,0.092546
2023-04-26,3489.780000,3838.758000,0.246575,P,311.489184,0.065877
2023-04-26,3489.780000,4187.736000,0.246575,C,0.208945,0.012185
2023-04-26,3489.780000,4187.736000,0.246575,P,646.836244,0.027724
2023-04-26,3489.780000,2791.824000,0.493151,C,766.166812,0.064956
2023-04-26,3489.780000,2791.824000,0.493151,P,0.181076,0.010546
2023-04-26,3489.780000,3140.802000,0.493151,C,434.349103,0.146718
2023-04-26,3489.780000,3140.802000,0.493151,P,8.841652,0.089907
2023-04-26,3489.780000,3489.780000,0.493151,C,168.175161,0.310180
2023-04-26,3489.780000,3489.780000,0.493151,P,83.145995,0.253083
2023-04-26,3489.780000,3838.758000,0.493151,C,38.020570,0.221590
2023-04-26,3489.780000,3838.758000,0.493151,P,293.469688,0.162650
2023-04-26,3489.780000,4187.736000,0.493151,C,4.806794,0.078298
2023-04-26,3489.780000,4187.736000,0.493151,P,600.734197,0.049081
2023-04-27,3515.910000,2812.728000,0.082192,C,714.722948,0.010315
2023-04-27,3515.910000,2812.728000,0.082192,P,0.000000,0.000000
2023-04-27,3515.910000,3164.319000,0.082192,C,364.613424,0.011759
2023-04-27,3515.910000,3164.319000,0.082192,P,0.039547,0.003333
2023-04-27,3515.910000,3515.910000,0.082192,C,58.345392,0.125597
2023-04-27,3515.910000,3515.910000,0.082192,P,43.920585,0.115907
2023-04-27,3515.910000,3867.501000,0.082192,C,0.245154,0.009969
2023-04-27,3515.910000,3867.501000,0.082192,P,335.969417,0.010298
2023-04-27,3515.910000,4219.092000,0.082192,C,0.000000,0.000000
2023-04-27,3515.910000,4219.092000,0.082192,P,685.873334,0.010315
2023-04-27,3515.910000,2812.728000,0.246575,C,737.666478,0.031084
2023-04-27,3515.910000,2812.728000,0.246575,P,0.003391,0.001073
2023-04-27,3515.910000,3164.319000,0.246575,C,392.844892,0.066600
2023-04-27,3515.910000,3164.319000,0.246575,P,2.464733,0.039537
2023-04-27,3515.910000,3515.910000,0.246575,C,110.855989,0.221164
2023-04-27,3515.910000,3515.910000,0.246575,P,67.758757,0.191957
2023-04-27,3515.910000,3867.501000,0.246575,C,10.040729,0.095783
2023-04-27,3515.910000,3867.501000,0.246575,P,314.226425,0.068195
2023-04-27,3515.910000,4219.092000,0.246575,C,0.234494,0.013089
2023-04-27,3515.910000,4219.092000,0.246575,P,651.703117,0.028391
2023-04-27,3515.910000,2812.728000,0.493151,C,771.926196,0.067242
2023-04-27,3515.910000,2812.728000,0.493151,P,0.204391,0.011353
2023-04-27,3515.910000,3164.319000,0.493151,C,438.022683,0.151840
2023-04-27,3515.910000,3164.319000,0.493151,P,9.328520,0.093234
2023-04-27,3515.910000,3515.910000,0.493151,C,170.690585,0.316491
2023-04-27,3515.910000,3515.910000,0.493151,P,85.024064,0.257744
2023-04-27,3515.910000,3867.501000,0.493151,C,39.301382,0.227353
2023-04-27,3515.910000,3867.501000,0.493151,P,296.662504,0.166671
2023-04-27,3515.910000,4219.092000,0.493151,C,5.135137,0.081865
2023-04-27,3515.910000,4219.092000,0.493151,P,605.523901,0.050662
2023-05-01,3538.050000,2830.440000,0.082192,C,719.223312,0.009799
2023-05-01,3538.050000,2830.440000,0.082192,P,0.000000,0.000000
2023-05-01,3538.050000,3184.245000,0.082192,C,366.897064,0.010860
2023-05-01,3538.050000,3184.245000,0.082192,P,0.027743,0.002726
2023-05-01,3538.050000,3538.050000,0.082192,C,57.272011,0.122599
2023-05-01,3538.050000,3538.050000,0.082192,P,42.756680,0.113390
2023-05-01,3538.050000,3891.855000,0.082192,C,0.188579,0.008573
2023-05-01,3538.050000,3891.855000,0.082192,P,338.027238,0.009665
2023-05-01,3538.050000,4245.660000,0.082192,C,0.000000,0.000000
2023-05-01,3538.050000,4245.660000,0.082192,P,690.192650,0.009799
2023-05-01,3538.050000,2830.440000,0.246575,C,742.309483,0.029488
2023-05-01,3538.050000,2830.440000,0.246575,P,0.002192,0.000779
2023-05-01,3538.050000,3184.245000,0.246575,C,394.925746,0.061223
2023-05-01,3538.050000,3184.245000,0.246575,P,2.088255,0.035798
2023-05-01,3538.050000,3538.050000,0.246575,C,109.101778,0.215505
2023-05-01,3538.050000,3538.050000,0.246575,P,65.734086,0.187744
2023-05-01,3538.050000,3891.855000,0.246575,C,9.031376,0.089579
2023-05-01,3538.050000,3891.855000,0.246575,P,315.133483,0.063741
2023-05-01,3538.050000,4245.660000,0.246575,C,0.174856,0.011055
2023-05-01,3538.050000,4245.660000,0.246575,P,655.746763,0.027343
2023-05-01,3538.050000,2830.440000,0.493151,C,776.729632,0.062918
2023-05-01,3538.050000,2830.440000,0.493151,P,0.150072,0.009531
2023-05-01,3538.050000,3184.245000,0.493151,C,439.668804,0.142043
2023-05-01,3538.050000,3184.245000,0.493151,P,8.276961,0.086723
2023-05-01,3538.050000,3538.050000,0.493151,C,168.388683,0.307765
2023-05-01,3538.050000,3538.050000,0.493151,P,82.184559,0.251908
2023-05-01,3538.050000,3891.855000,0.493151,C,36.884369,0.217760
2023-05-01,3538.050000,3891.855000,0.493151,P,295.867963,0.160165
2023-05-01,3538.050000,4245.660000,0.493151,C,4.402854,0.074460
2023-05-01,3538.050000,4245.660000,0.493151,P,608.574167,0.047790
2023-05-02,3575.560000,2860.448000,0.082192,C,726.847517,0.008183
2023-05-02,3575.560000,2860.448000,0.082192,P,0.000000,0.000000
2023-05-02,3575.560000,3218.004000,0.082192,C,370.765124,0.008507
2023-05-02,3575.560000,3218.004000,0.082192,P,0.007215,0.001303
2023-05-02,3575.560000,3575.560000,0.082192,C,53.344608,0.112001
2023-05-02,3575.560000,3575.560000,0.082192,P,38.676305,0.104305
2023-05-02,3575.560000,3933.116000,0.082192,C,0.071940,0.004899
2023-05-02,3575.560000,3933.116000,0.082192,P,341.493244,0.007936
2023-05-02,3575.560000,4290.672000,0.082192,C,0.000000,0.000000
2023-05-02,3575.560000,4290.672000,0.082192,P,697.510911,0.008183
2023-05-02,3575.560000,2860.448000,0.246575,C,750.174472,0.024552
2023-05-02,3575.560000,2860.448000,0.246575,P,0.000074,0.000060
2023-05-02,3575.560000,3218.004000,0.246575,C,398.130803,0.045207
2023-05-02,3575.560000,3218.004000,0.246575,P,1.131242,0.024758
2023-05-02,3575.560000,3575.560000,0.246575,C,102.555424,0.195678
2023-05-02,3575.560000,3575.560000,0.246575,P,58.730702,0.172453
2023-05-02,3575.560000,3933.116000,0.246575,C,6.126830,0.069925
2023-05-02,3575.560000,3933.116000,0.246575,P,315.476946,0.049625
2023-05-02,3575.560000,4290.672000,0.246575,C,0.059058,0.005885
2023-05-02,3575.560000,4290.672000,0.246575,P,662.584011,0.023656
2023-05-02,3575.560000,2860.448000,0.493151,C,784.855126,0.050620
2023-05-02,3575.560000,2860.448000,0.493151,P,0.047835,0.004948
2023-05-02,3575.560000,3218.004000,0.493151,C,441.300127,0.111288
2023-05-02,3575.560000,3218.004000,0.493151,P,5.340195,0.066234
2023-05-02,3575.560000,3575.560000,0.493151,C,159.592203,0.277466
2023-05-02,3575.560000,3575.560000,0.493151,P,72.479630,0.230686
2023-05-02,3575.560000,3933.116000,0.493151,C,29.231324,0.185656
2023-05-02,3575.560000,3933.116000,0.493151,P,290.966109,0.137803
2023-05-02,3575.560000,4290.672000,0.493151,C,2.495335,0.052451
2023-05-02,3575.560000,4290.672000,0.493151,P,613.077479,0.039728
2023-05-03,3577.770000,2862.216000,0.082192,C,727.296556,0.007787
2023-05-03,3577.770000,2862.216000,0.082192,P,0.000000,0.000000
2023-05-03,3577.770000,3219.993000,0.082192,C,370.991722,0.008015
2023-05-03,3577.770000,3219.993000,0.082192,P,0.004867,0.001054
2023-05-03,3577.770000,3577.770000,0.082192,C,52.255264,0.109131
2023-05-03,3577.770000,3577.770000,0.082192,P,37.578109,0.101807
2023-05-03,3577.770000,3935.547000,0.082192,C,0.054583,0.004160
2023-05-03,3577.770000,3935.547000,0.082192,P,341.687128,0.007549
2023-05-03,3577.770000,4293.324000,0.082192,C,0.000000,0.000000
2023-05-03,3577.770000,4293.324000,0.082192,P,697.942246,0.007787
2023-05-03,3577.770000,2862.216000,0.246575,C,750.637429,0.023361
2023-05-03,3577.770000,2862.216000,0.246575,P,0.000000,0.000000
2023-05-03,3577.770000,3219.993000,0.246575,C,398.190416,0.041520
2023-05-03,3577.770000,3219.993000,0.246575,P,0.946117,0.022243
2023-05-03,3577.770000,3577.770000,0.246575,C,100.716016,0.190343
2023-05-03,3577.770000,3577.770000,0.246575,P,56.864847,0.168230
2023-05-03,3577.770000,3935.547000,0.246575,C,5.480544,0.065092
2023-05-03,3577.770000,3935.547000,0.246575,P,315.022505,0.046163
2023-05-03,3577.770000,4293.324000,0.246575,C,0.042379,0.004893
2023-05-03,3577.770000,4293.324000,0.246575,P,662.977470,0.022680
2023-05-03,3577.770000,2862.216000,0.493151,C,785.324801,0.047844
2023-05-03,3577.770000,2862.216000,0.493151,P,0.033710,0.004085
2023-05-03,3577.770000,3219.993000,0.493151,C,440.932968,0.103792
2023-05-03,3577.770000,3219.993000,0.493151,P,4.704853,0.061242
2023-05-03,3577.770000,3577.770000,0.493151,C,157.084536,0.269366
2023-05-03,3577.770000,3577.770000,0.493151,P,69.919397,0.224813
2023-05-03,3577.770000,3935.547000,0.493151,C,27.349190,0.177330
2023-05-03,3577.770000,3935.547000,0.493151,P,289.247027,0.131878
2023-05-03,3577.770000,4293.324000,0.493151,C,2.114717,0.047389
2023-05-03,3577.770000,4293.324000,0.493151,P,613.075530,0.037974
2023-05-04,3590.620000,2872.496000,0.082192,C,729.908480,0.007345
2023-05-04,3590.620000,2872.496000,0.082192,P,0.000000,0.000000
2023-05-04,3590.620000,3231.558000,0.082192,C,372.322133,0.007493
2023-05-04,3590.620000,3231.558000,0.082192,P,0.003084,0.000801
2023-05-04,3590.620000,3590.620000,0.082192,C,51.088490,0.105980
2023-05-04,3590.620000,3590.620000,0.082192,P,36.358871,0.099069
2023-05-04,3590.620000,3949.682000,0.082192,C,0.037958,0.003373
2023-05-04,3590.620000,3949.682000,0.082192,P,342.897770,0.007135
2023-05-04,3590.620000,4308.744000,0.082192,C,0.000000,0.000000
2023-05-04,3590.620000,4308.744000,0.082192,P,700.449243,0.007345
2023-05-04,3590.620000,2872.496000,0.246575,C,753.332683,0.022034
2023-05-04,3590.620000,2872.496000,0.246575,P,0.000000,0.000000
2023-05-04,3590.620000,3231.558000,0.246575,C,399.424975,0.037428
2023-05-04,3590.620000,3231.558000,0.246575,P,0.754676,0.019437
2023-05-04,3590.620000,3590.620000,0.246575,C,98.783587,0.184451
2023-05-04,3590.620000,3590.620000,0.246575,P,54.775673,0.163581
2023-05-04,3590.620000,3949.682000,0.246575,C,4.765473,0.059578
2023-05-04,3590.620000,3949.682000,0.246575,P,315.419945,0.042223
2023-05-04,3590.620000,4308.744000,0.246575,C,0.027610,0.003873
2023-05-04,3590.620000,4308.744000,0.246575,P,665.344466,0.021555
2023-05-04,3590.620000,2872.496000,0.493151,C,788.131528,0.044821
2023-05-04,3590.620000,2872.496000,0.493151,P,0.021468,0.003206
2023-05-04,3590.620000,3231.558000,0.493151,C,441.805149,0.095291
2023-05-04,3590.620000,3231.558000,0.493151,P,4.011767,0.055554
2023-05-04,3590.620000,3590.620000,0.493151,C,154.510725,0.260368
2023-05-04,3590.620000,3590.620000,0.493151,P,67.034022,0.218304
2023-05-04,3590.620000,3949.682000,0.493151,C,25.208620,0.167826
2023-05-04,3590.620000,3949.682000,0.493151,P,288.048595,0.125076
2023-05-04,3590.620000,4308.744000,0.493151,C,1.714142,0.041729
2023-05-04,3590.620000,4308.744000,0.493151,P,614.870796,0.036105
2023-05-08,3582.840000,2866.272000,0.082192,C,728.327051,0.007526
2023-05-08,3582.840000,2866.272000,0.082192,P,0.000000,0.000000
2023-05-08,3582.840000,3224.556000,0.082192,C,371.516179,0.007704
2023-05-08,3582.840000,3224.556000,0.082192,P,0.003750,0.000903
2023-05-08,3582.840000,3582.840000,0.082192,C,51.550353,0.107248
2023-05-08,3582.840000,3582.840000,0.082192,P,36.852545,0.100168
2023-05-08,3582.840000,3941.124000,0.082192,C,0.044515,0.003692
2023-05-08,3582.840000,3941.124000,0.082192,P,342.161328,0.007301
2023-05-08,3582.840000,4299.408000,0.082192,C,0.000000,0.000000
2023-05-08,3582.840000,4299.408000,0.082192,P,698.931435,0.007526
2023-05-08,3582.840000,2866.272000,0.246575,C,751.700710,0.022578
2023-05-08,3582.840000,2866.272000,0.246575,P,0.000000,0.000000
2023-05-08,3582.840000,3224.556000,0.246575,C,398.638460,0.039107
2023-05-08,3582.840000,3224.556000,0.246575,P,0.831667,0.020592
2023-05-08,3582.840000,3582.840000,0.246575,C,99.539029,0.186830
2023-05-08,3582.840000,3582.840000,0.246575,P,55.626155,0.165451
2023-05-08,3582.840000,3941.124000,0.246575,C,5.059259,0.061860
2023-05-08,3582.840000,3941.124000,0.246575,P,315.040302,0.043851
2023-05-08,3582.840000,4299.408000,0.246575,C,0.033219,0.004281
2023-05-08,3582.840000,4299.408000,0.246575,P,663.908180,0.022020
2023-05-08,3582.840000,2866.272000,0.493151,C,786.429112,0.046049
2023-05-08,3582.840000,2866.272000,0.493151,P,0.026065,0.003557
2023-05-08,3582.840000,3224.556000,0.493151,C,441.140431,0.098800
2023-05-08,3582.840000,3224.556000,0.493151,P,4.295012,0.057908
2023-05-08,3582.840000,3582.840000,0.493151,C,155.501407,0.264015
2023-05-08,3582.840000,3582.840000,0.493151,P,68.213616,0.220931
2023-05-08,3582.840000,3941.124000,0.493151,C,26.092994,0.171743
2023-05-08,3582.840000,3941.124000,0.493151,P,288.362831,0.127883
2023-05-08,3582.840000,4299.408000,0.493151,C,1.875804,0.044061
2023-05-08,3582.840000,4299.408000,0.493151,P,613.703268,0.036859
2023-05-09,3571.090000,2856.872000,0.082192,C,725.936865,0.004465
2023-05-09,3571.090000,2856.872000,0.082192,P,0.000000,0.000000
2023-05-09,3571.090000,3213.981000,0.082192,C,370.292425,0.004465
2023-05-09,3571.090000,3213.981000,0.082192,P,0.000000,0.000000
2023-05-09,3571.090000,3571.090000,0.082192,C,41.518103,0.081132
2023-05-09,3571.090000,3571.090000,0.082192,P,26.870119,0.076919
2023-05-09,3571.090000,3928.199000,0.082192,C,0.001055,0.000382
2023-05-09,3571.090000,3928.199000,0.082192,P,340.997510,0.004443
2023-05-09,3571.090000,4285.308000,0.082192,C,0.000000,0.000000
2023-05-09,3571.090000,4285.308000,0.082192,P,696.640896,0.004465
2023-05-09,3571.090000,2856.872000,0.246575,C,749.230634,0.013395
2023-05-09,3571.090000,2856.872000,0.246575,P,0.000000,0.000000
2023-05-09,3571.090000,3213.981000,0.246575,C,396.574156,0.015928
2023-05-09,3571.090000,3213.981000,0.246575,P,0.076838,0.005080
2023-05-09,3571.090000,3571.090000,0.246575,C,82.596808,0.138469
2023-05-09,3571.090000,3571.090000,0.246575,P,38.832805,0.125700
2023-05-09,3571.090000,3928.199000,0.246575,C,1.209210,0.025142
2023-05-09,3571.090000,3928.199000,0.246575,P,310.178522,0.018471
2023-05-09,3571.090000,4285.308000,0.246575,C,0.000206,0.000130
2023-05-09,3571.090000,4285.308000,0.246575,P,661.702833,0.013388
2023-05-09,3571.090000,2856.872000,0.493151,C,783.814367,0.026792
2023-05-09,3571.090000,2856.872000,0.493151,P,0.000037,0.000037
2023-05-09,3571.090000,3213.981000,0.493151,C,436.232433,0.043405
2023-05-09,3571.090000,3213.981000,0.493151,P,0.829349,0.021217
2023-05-09,3571.090000,3571.090000,0.493151,C,132.441111,0.190915
2023-05-09,3571.090000,3571.090000,0.493151,P,45.449273,0.165106
2023-05-09,3571.090000,3928.199000,0.493151,C,11.627023,0.099465
2023-05-09,3571.090000,3928.199000,0.493151,P,273.046431,0.074646
2023-05-09,3571.090000,4285.308000,0.493151,C,0.209743,0.011880
2023-05-09,3571.090000,4285.308000,0.493151,P,610.040397,0.024650
2023-05-10,3572.990000,2858.392000,0.082192,C,726.322856,0.004011
2023-05-10,3572.990000,2858.392000,0.082192,P,0.000000,0.000000
2023-05-10,3572.990000,3215.691000,0.082192,C,370.489195,0.004011
2023-05-10,3572.990000,3215.691000,0.082192,P,0.000000,0.000000
2023-05-10,3572.990000,3572.990000,0.082192,C,39.800852,0.076629
2023-05-10,3572.990000,3572.990000,0.082192,P,25.145318,0.072842
2023-05-10,3572.990000,3930.289000,0.082192,C,0.000263,0.000134
2023-05-10,3572.990000,3930.289000,0.082192,P,341.178389,0.004004
2023-05-10,3572.990000,4287.588000,0.082192,C,0.000000,0.000000
