date,S,K,r,sigma,T,type,q
2023-07-06,3962.42,3169.936,0.05,0.13283650576691042,0.2465753424657534,C,0.0
2023-07-06,3962.42,3169.936,0.05,0.13283650576691042,0.2465753424657534,P,0.0
2023-07-06,3962.42,3566.178,0.05,0.13283650576691042,0.2465753424657534,C,0.0
2023-07-06,3962.42,3566.178,0.05,0.13283650576691042,0.2465753424657534,P,0.0
2023-07-06,3962.42,3962.42,0.05,0.13283650576691042,0.2465753424657534,C,0.0
2023-07-06,3962.42,3962.42,0.05,0.13283650576691042,0.2465753424657534,P,0.0
2023-07-06,3962.42,4358.662,0.05,0.13283650576691042,0.2465753424657534,C,0.0
2023-07-06,3962.42,4358.662,0.05,0.13283650576691042,0.2465753424657534,P,0.0
2023-07-06,3962.42,4754.904,0.05,0.13283650576691042,0.2465753424657534,C,0.0
2023-07-06,3962.42,4754.904,0.05,0.13283650576691042,0.2465753424657534,P,0.0
2023-07-06,3962.42,3169.936,0.05,0.13283650576691042,0.4931506849315068,C,0.0
2023-07-06,3962.42,3169.936,0.05,0.13283650576691042,0.4931506849315068,P,0.0
2023-07-06,3962.42,3566.178,0.05,0.13283650576691042,0.4931506849315068,C,0.0
2023-07-06,3962.42,3566.178,0.05,0.13283650576691042,0.4931506849315068,P,0.0
2023-07-06,3962.42,3962.42,0.05,0.13283650576691042,0.4931506849315068,C,0.0
2023-07-06,3962.42,3962.42,0.05,0.13283650576691042,0.4931506849315068,P,0.0
2023-07-06,3962.42,4358.662,0.05,0.13283650576691042,0.4931506849315068,C,0.0
2023-07-06,3962.42,4358.662,0.05,0.13283650576691042,0.4931506849315068,P,0.0
2023-07-06,3962.42,4754.904,0.05,0.13283650576691042,0.4931506849315068,C,0.0
2023-07-06,3962.42,4754.904,0.05,0.13283650576691042,0.4931506849315068,P,0.0
2023-07-10,3962.42,3169.936,0.05,0.13653352337451535,0.0821917808219178,C,0.0
2023-07-10,3962.42,3169.936,0.05,0.13653352337451535,0.0821917808219178,P,0.0
2023-07-10,3962.42,3566.178,0.05,0.13653352337451535,0.0821917808219178,C,0.0
2023-07-10,3962.42,3566.178,0.05,0.13653352337451535,0.0821917808219178,P,0.0
2023-07-10,3962.42,3962.42,0.05,0.13653352337451535,0.0821917808219178,C,0.0
2023-07-10,3962.42,3962.42,0.05,0.13653352337451535,0.0821917808219178,P,0.0
2023-07-10,3962.42,4358.662,0.05,0.13653352337451535,0.0821917808219178,C,0.0
2023-07-10,3962.42,4358.662,0.05,0.13653352337451535,0.0821917808219178,P,0.0
2023-07-10,3962.42,4754.904,0.05,0.13653352337451535,0.0821917808219178,C,0.0
2023-07-10,3962.42,4754.904,0.05,0.13653352337451535,0.0821917808219178,P,0.0
2023-07-10,3962.42,3169.936,0.05,0.13653352337451535,0.2465753424657534,C,0.0
2023-07-10,3962.42,3169.936,0.05,0.13653352337451535,0.2465753424657534,P,0.0
2023-07-10,3962.42,3566.178,0.05,0.13653352337451535,0.2465753424657534,C,0.0
2023-07-10,3962.42,3566.178,0.05,0.13653352337451535,0.2465753424657534,P,0.0
2023-07-10,3962.42,3962.42,0.05,0.13653352337451535,0.2465753424657534,C,0.0
2023-07-10,3962.42,3962.42,0.05,0.13653352337451535,0.2465753424657534,P,0.0
2023-07-10,3962.42,4358.662,0.05,0.13653352337451535,0.2465753424657534,C,0.0
2023-07-10,3962.42,4358.662,0.05,0.13653352337451535,0.2465753424657534,P,0.0
2023-07-10,3962.42,4754.904,0.05,0.13653352337451535,0.2465753424657534,C,0.0
2023-07-10,3962.42,4754.904,0.05,0.13653352337451535,0.2465753424657534,P,0.0
2023-07-10,3962.42,3169.936,0.05,0.13653352337451535,0.4931506849315068,C,0.0
2023-07-10,3962.42,3169.936,0.05,0.13653352337451535,0.4931506849315068,P,0.0
2023-07-10,3962.42,3566.178,0.05,0.13653352337451535,0.4931506849315068,C,0.0
2023-07-10,3962.42,3566.178,0.05,0.13653352337451535,0.4931506849315068,P,0.0
2023-07-10,3962.42,3962.42,0.05,0.13653352337451535,0.4931506849315068,C,0.0
2023-07-10,3962.42,3962.42,0.05,0.13653352337451535,0.4931506849315068,P,0.0
2023-07-10,3962.42,4358.662,0.05,0.13653352337451535,0.4931506849315068,C,0.0
2023-07-10,3962.42,4358.662,0.05,0.13653352337451535,0.4931506849315068,P,0.0
2023-07-10,3962.42,4754.904,0.05,0.13653352337451535,0.4931506849315068,C,0.0
2023-07-10,3962.42,4754.904,0.05,0.13653352337451535,0.4931506849315068,P,0.0
2023-07-11,3977.27,3181.816,0.05,0.12897971316218734,0.0821917808219178,C,0.0
2023-07-11,3977.27,3181.816,0.05,0.12897971316218734,0.0821917808219178,P,0.0
2023-07-11,3977.27,3579.543,0.05,0.12897971316218734,0.0821917808219178,C,0.0
2023-07-11,3977.27,3579.543,0.05,0.12897971316218734,0.0821917808219178,P,0.0
2023-07-11,3977.27,3977.27,0.05,0.12897971316218734,0.0821917808219178,C,0.0
2023-07-11,3977.27,3977.27,0.05,0.12897971316218734,0.0821917808219178,P,0.0
2023-07-11,3977.27,4374.997,0.05,0.12897971316218734,0.0821917808219178,C,0.0
2023-07-11,3977.27,4374.997,0.05,0.12897971316218734,0.0821917808219178,P,0.0
2023-07-11,3977.27,4772.724,0.05,0.12897971316218734,0.0821917808219178,C,0.0
2023-07-11,3977.27,4772.724,0.05,0.12897971316218734,0.0821917808219178,P,0.0
2023-07-11,3977.27,3181.816,0.05,0.12897971316218734,0.2465753424657534,C,0.0
2023-07-11,3977.27,3181.816,0.05,0.12897971316218734,0.2465753424657534,P,0.0
2023-07-11,3977.27,3579.543,0.05,0.12897971316218734,0.2465753424657534,C,0.0
2023-07-11,3977.27,3579.543,0.05,0.12897971316218734,0.2465753424657534,P,0.0
2023-07-11,3977.27,3977.27,0.05,0.12897971316218734,0.2465753424657534,C,0.0
2023-07-11,3977.27,3977.27,0.05,0.12897971316218734,0.2465753424657534,P,0.0
2023-07-11,3977.27,4374.997,0.05,0.12897971316218734,0.2465753424657534,C,0.0
2023-07-11,3977.27,4374.997,0.05,0.12897971316218734,0.2465753424657534,P,0.0
2023-07-11,3977.27,4772.724,0.05,0.12897971316218734,0.2465753424657534,C,0.0
2023-07-11,3977.27,4772.724,0.05,0.12897971316218734,0.2465753424657534,P,0.0
2023-07-11,3977.27,3181.816,0.05,0.12897971316218734,0.4931506849315068,C,0.0
2023-07-11,3977.27,3181.816,0.05,0.12897971316218734,0.4931506849315068,P,0.0
2023-07-11,3977.27,3579.543,0.05,0.12897971316218734,0.4931506849315068,C,0.0
2023-07-11,3977.27,3579.543,0.05,0.12897971316218734,0.4931506849315068,P,0.0
2023-07-11,3977.27,3977.27,0.05,0.12897971316218734,0.4931506849315068,C,0.0
2023-07-11,3977.27,3977.27,0.05,0.12897971316218734,0.4931506849315068,P,0.0
2023-07-11,3977.27,4374.997,0.05,0.12897971316218734,0.4931506849315068,C,0.0
2023-07-11,3977.27,4374.997,0.05,0.12897971316218734,0.4931506849315068,P,0.0
2023-07-11,3977.27,4772.724,0.05,0.12897971316218734,0.4931506849315068,C,0.0
2023-07-11,3977.27,4772.724,0.05,0.12897971316218734,0.4931506849315068,P,0.0
2023-07-12,3987.07,3189.656,0.05,0.1215743340570748,0.0821917808219178,C,0.0
2023-07-12,3987.07,3189.656,0.05,0.1215743340570748,0.0821917808219178,P,0.0
2023-07-12,3987.07,3588.363,0.05,0.1215743340570748,0.0821917808219178,C,0.0
2023-07-12,3987.07,3588.363,0.05,0.1215743340570748,0.0821917808219178,P,0.0
2023-07-12,3987.07,3987.07,0.05,0.1215743340570748,0.0821917808219178,C,0.0
2023-07-12,3987.07,3987.07,0.05,0.1215743340570748,0.0821917808219178,P,0.0
2023-07-12,3987.07,4385.777,0.05,0.1215743340570748,0.0821917808219178,C,0.0
2023-07-12,3987.07,4385.777,0.05,0.1215743340570748,0.0821917808219178,P,0.0
2023-07-12,3987.07,4784.484,0.05,0.1215743340570748,0.0821917808219178,C,0.0
2023-07-12,3987.07,4784.484,0.05,0.1215743340570748,0.0821917808219178,P,0.0
2023-07-12,3987.07,3189.656,0.05,0.1215743340570748,0.2465753424657534,C,0.0
2023-07-12,3987.07,3189.656,0.05,0.1215743340570748,0.2465753424657534,P,0.0
2023-07-12,3987.07,3588.363,0.05,0.1215743340570748,0.2465753424657534,C,0.0
2023-07-12,3987.07,3588.363,0.05,0.1215743340570748,0.2465753424657534,P,0.0
2023-07-12,3987.07,3987.07,0.05,0.1215743340570748,0.2465753424657534,C,0.0
2023-07-12,3987.07,3987.07,0.05,0.1215743340570748,0.2465753424657534,P,0.0
2023-07-12,3987.07,4385.777,0.05,0.1215743340570748,0.2465753424657534,C,0.0
2023-07-12,3987.07,4385.777,0.05,0.1215743340570748,0.2465753424657534,P,0.0
2023-07-12,3987.07,4784.484,0.05,0.1215743340570748,0.2465753424657534,C,0.0
2023-07-12,3987.07,4784.484,0.05,0.1215743340570748,0.2465753424657534,P,0.0
2023-07-12,3987.07,3189.656,0.05,0.1215743340570748,0.4931506849315068,C,0.0
2023-07-12,3987.07,3189.656,0.05,0.1215743340570748,0.4931506849315068,P,0.0
2023-07-12,3987.07,3588.363,0.05,0.1215743340570748,0.4931506849315068,C,0.0
2023-07-12,3987.07,3588.363,0.05,0.1215743340570748,0.4931506849315068,P,0.0
2023-07-12,3987.07,3987.07,0.05,0.1215743340570748,0.4931506849315068,C,0.0
2023-07-12,3987.07,3987.07,0.05,0.1215743340570748,0.4931506849315068,P,0.0
2023-07-12,3987.07,4385.777,0.05,0.1215743340570748,0.4931506849315068,C,0.0
2023-07-12,3987.07,4385.777,0.05,0.1215743340570748,0.4931506849315068,P,0.0
2023-07-12,3987.07,4784.484,0.05,0.1215743340570748,0.4931506849315068,C,0.0
2023-07-12,3987.07,4784.484,0.05,0.1215743340570748,0.4931506849315068,P,0.0
2023-07-13,4004.69,3203.752,0.05,0.12033212100781045,0.0821917808219178,C,0.0
2023-07-13,4004.69,3203.752,0.05,0.12033212100781045,0.0821917808219178,P,0.0
2023-07-13,4004.69,3604.221,0.05,0.12033212100781045,0.0821917808219178,C,0.0
2023-07-13,4004.69,3604.221,0.05,0.12033212100781045,0.0821917808219178,P,0.0
2023-07-13,4004.69,4004.69,0.05,0.12033212100781045,0.0821917808219178,C,0.0
2023-07-13,4004.69,4004.69,0.05,0.12033212100781045,0.0821917808219178,P,0.0
2023-07-13,4004.69,4405.159,0.05,0.12033212100781045,0.0821917808219178,C,0.0
2023-07-13,4004.69,4405.159,0.05,0.12033212100781045,0.0821917808219178,P,0.0
2023-07-13,4004.69,4805.628,0.05,0.12033212100781045,0.0821917808219178,C,0.0
2023-07-13,4004.69,4805.628,0.05,0.12033212100781045,0.0821917808219178,P,0.0
2023-07-13,4004.69,3203.752,0.05,0.12033212100781045,0.2465753424657534,C,0.0
2023-07-13,4004.69,3203.752,0.05,0.12033212100781045,0.2465753424657534,P,0.0
2023-07-13,4004.69,3604.221,0.05,0.12033212100781045,0.2465753424657534,C,0.0
2023-07-13,4004.69,3604.221,0.05,0.12033212100781045,0.2465753424657534,P,0.0
2023-07-13,4004.69,4004.69,0.05,0.12033212100781045,0.2465753424657534,C,0.0
2023-07-13,4004.69,4004.69,0.05,0.12033212100781045,0.2465753424657534,P,0.0
2023-07-13,4004.69,4405.159,0.05,0.12033212100781045,0.2465753424657534,C,0.0
2023-07-13,4004.69,4405.159,0.05,0.12033212100781045,0.2465753424657534,P,0.0
2023-07-13,4004.69,4805.628,0.05,0.12033212100781045,0.2465753424657534,C,0.0
2023-07-13,4004.69,4805.628,0.05,0.12033212100781045,0.2465753424657534,P,0.0
2023-07-13,4004.69,3203.752,0.05,0.12033212100781045,0.4931506849315068,C,0.0
2023-07-13,4004.69,3203.752,0.05,0.12033212100781045,0.4931506849315068,P,0.0
2023-07-13,4004.69,3604.221,0.05,0.12033212100781045,0.4931506849315068,C,0.0
2023-07-13,4004.69,3604.221,0.05,0.12033212100781045,0.4931506849315068,P,0.0
2023-07-13,4004.69,4004.69,0.05,0.12033212100781045,0.4931506849315068,C,0.0
2023-07-13,4004.69,4004.69,0.05,0.12033212100781045,0.4931506849315068,P,0.0
2023-07-13,4004.69,4405.159,0.05,0.12033212100781045,0.4931506849315068,C,0.0
2023-07-13,4004.69,4405.159,0.05,0.12033212100781045,0.4931506849315068,P,0.0
2023-07-13,4004.69,4805.628,0.05,0.12033212100781045,0.4931506849315068,C,0.0
2023-07-13,4004.69,4805.628,0.05,0.12033212100781045,0.4931506849315068,P,0.0
2023-07-17,4018.95,3215.16,0.05,0.11428784023312001,0.0821917808219178,C,0.0
2023-07-17,4018.95,3215.16,0.05,0.11428784023312001,0.0821917808219178,P,0.0
2023-07-17,4018.95,3617.055,0.05,0.11428784023312001,0.0821917808219178,C,0.0
2023-07-17,4018.95,3617.055,0.05,0.11428784023312001,0.0821917808219178,P,0.0
2023-07-17,4018.95,4018.95,0.05,0.11428784023312001,0.0821917808219178,C,0.0
2023-07-17,4018.95,4018.95,0.05,0.11428784023312001,0.0821917808219178,P,0.0
2023-07-17,4018.95,4420.845,0.05,0.11428784023312001,0.0821917808219178,C,0.0
2023-07-17,4018.95,4420.845,0.05,0.11428784023312001,0.0821917808219178,P,0.0
2023-07-17,4018.95,4822.74,0.05,0.11428784023312001,0.0821917808219178,C,0.0
2023-07-17,4018.95,4822.74,0.05,0.11428784023312001,0.0821917808219178,P,0.0
2023-07-17,4018.95,3215.16,0.05,0.11428784023312001,0.2465753424657534,C,0.0
2023-07-17,4018.95,3215.16,0.05,0.11428784023312001,0.2465753424657534,P,0.0
2023-07-17,4018.95,3617.055,0.05,0.11428784023312001,0.2465753424657534,C,0.0
2023-07-17,4018.95,3617.055,0.05,0.11428784023312001,0.2465753424657534,P,0.0
2023-07-17,4018.95,4018.95,0.05,0.11428784023312001,0.2465753424657534,C,0.0
2023-07-17,4018.95,4018.95,0.05,0.11428784023312001,0.2465753424657534,P,0.0
2023-07-17,4018.95,4420.845,0.05,0.11428784023312001,0.2465753424657534,C,0.0
2023-07-17,4018.95,4420.845,0.05,0.11428784023312001,0.2465753424657534,P,0.0
2023-07-17,4018.95,4822.74,0.05,0.11428784023312001,0.2465753424657534,C,0.0
2023-07-17,4018.95,4822.74,0.05,0.11428784023312001,0.2465753424657534,P,0.0
2023-07-17,4018.95,3215.16,0.05,0.11428784023312001,0.4931506849315068,C,0.0
2023-07-17,4018.95,3215.16,0.05,0.11428784023312001,0.4931506849315068,P,0.0
2023-07-17,4018.95,3617.055,0.05,0.11428784023312001,0.4931506849315068,C,0.0
2023-07-17,4018.95,3617.055,0.05,0.11428784023312001,0.4931506849315068,P,0.0
2023-07-17,4018.95,4018.95,0.05,0.11428784023312001,0.4931506849315068,C,0.0
2023-07-17,4018.95,4018.95,0.05,0.11428784023312001,0.4931506849315068,P,0.0
2023-07-17,4018.95,4420.845,0.05,0.11428784023312001,0.4931506849315068,C,0.0
2023-07-17,4018.95,4420.845,0.05,0.11428784023312001,0.4931506849315068,P,0.0
2023-07-17,4018.95,4822.74,0.05,0.11428784023312001,0.4931506849315068,C,0.0
2023-07-17,4018.95,4822.74,0.05,0.11428784023312001,0.4931506849315068,P,0.0
2023-07-18,4021.96,3217.568,0.05,0.11724257847911428,0.0821917808219178,C,0.0
2023-07-18,4021.96,3217.568,0.05,0.11724257847911428,0.0821917808219178,P,0.0
2023-07-18,4021.96,3619.764,0.05,0.11724257847911428,0.0821917808219178,C,0.0
2023-07-18,4021.96,3619.764,0.05,0.11724257847911428,0.0821917808219178,P,0.0
2023-07-18,4021.96,4021.96,0.05,0.11724257847911428,0.0821917808219178,C,0.0
2023-07-18,4021.96,4021.96,0.05,0.11724257847911428,0.0821917808219178,P,0.0
2023-07-18,4021.96,4424.156,0.05,0.11724257847911428,0.0821917808219178,C,0.0
2023-07-18,4021.96,4424.156,0.05,0.11724257847911428,0.0821917808219178,P,0.0
2023-07-18,4021.96,4826.352,0.05,0.11724257847911428,0.0821917808219178,C,0.0
2023-07-18,4021.96,4826.352,0.05,0.11724257847911428,0.0821917808219178,P,0.0
2023-07-18,4021.96,3217.568,0.05,0.11724257847911428,0.2465753424657534,C,0.0
2023-07-18,4021.96,3217.568,0.05,0.11724257847911428,0.2465753424657534,P,0.0
2023-07-18,4021.96,3619.764,0.05,0.11724257847911428,0.2465753424657534,C,0.0
2023-07-18,4021.96,3619.764,0.05,0.11724257847911428,0.2465753424657534,P,0.0
2023-07-18,4021.96,4021.96,0.05,0.11724257847911428,0.2465753424657534,C,0.0
2023-07-18,4021.96,4021.96,0.05,0.11724257847911428,0.2465753424657534,P,0.0
2023-07-18,4021.96,4424.156,0.05,0.11724257847911428,0.2465753424657534,C,0.0
2023-07-18,4021.96,4424.156,0.05,0.11724257847911428,0.2465753424657534,P,0.0
2023-07-18,4021.96,4826.352,0.05,0.11724257847911428,0.2465753424657534,C,0.0
2023-07-18,4021.96,4826.352,0.05,0.11724257847911428,0.2465753424657534,P,0.0
2023-07-18,4021.96,3217.568,0.05,0.11724257847911428,0.4931506849315068,C,0.0
2023-07-18,4021.96,3217.568,0.05,0.11724257847911428,0.4931506849315068,P,0.0
2023-07-18,4021.96,3619.764,0.05,0.11724257847911428,0.4931506849315068,C,0.0
2023-07-18,4021.96,3619.764,0.05,0.11724257847911428,0.4931506849315068,P,0.0
2023-07-18,4021.96,4021.96,0.05,0.11724257847911428,0.4931506849315068,C,0.0
2023-07-18,4021.96,4021.96,0.05,0.11724257847911428,0.4931506849315068,P,0.0
2023-07-18,4021.96,4424.156,0.05,0.11724257847911428,0.4931506849315068,C,0.0
2023-07-18,4021.96,4424.156,0.05,0.11724257847911428,0.4931506849315068,P,0.0
2023-07-18,4021.96,4826.352,0.05,0.11724257847911428,0.4931506849315068,C,0.0
2023-07-18,4021.96,4826.352,0.05,0.11724257847911428,0.4931506849315068,P,0.0
2023-07-20,3986.36,3189.088,0.05,0.09646626385558507,0.0821917808219178,C,0.0
2023-07-20,3986.36,3189.088,0.05,0.09646626385558507,0.0821917808219178,P,0.0
2023-07-20,3986.36,3587.724,0.05,0.09646626385558507,0.0821917808219178,C,0.0
2023-07-20,3986.36,3587.724,0.05,0.09646626385558507,0.0821917808219178,P,0.0
2023-07-20,3986.36,3986.36,0.05,0.09646626385558507,0.0821917808219178,C,0.0
2023-07-20,3986.36,3986.36,0.05,0.09646626385558507,0.0821917808219178,P,0.0
2023-07-20,3986.36,4384.996,0.05,0.09646626385558507,0.0821917808219178,C,0.0
2023-07-20,3986.36,4384.996,0.05,0.09646626385558507,0.0821917808219178,P,0.0
2023-07-20,3986.36,4783.632,0.05,0.09646626385558507,0.0821917808219178,C,0.0
2023-07-20,3986.36,4783.632,0.05,0.09646626385558507,0.0821917808219178,P,0.0
2023-07-20,3986.36,3189.088,0.05,0.09646626385558507,0.2465753424657534,C,0.0
2023-07-20,3986.36,3189.088,0.05,0.09646626385558507,0.2465753424657534,P,0.0
2023-07-20,3986.36,3587.724,0.05,0.09646626385558507,0.2465753424657534,C,0.0
2023-07-20,3986.36,3587.724,0.05,0.09646626385558507,0.2465753424657534,P,0.0
2023-07-20,3986.36,3986.36,0.05,0.09646626385558507,0.2465753424657534,C,0.0
2023-07-20,3986.36,3986.36,0.05,0.09646626385558507,0.2465753424657534,P,0.0
2023-07-20,3986.36,4384.996,0.05,0.09646626385558507,0.2465753424657534,C,0.0
2023-07-20,3986.36,4384.996,0.05,0.09646626385558507,0.2465753424657534,P,0.0
2023-07-20,3986.36,4783.632,0.05,0.09646626385558507,0.2465753424657534,C,0.0
2023-07-20,3986.36,4783.632,0.05,0.09646626385558507,0.2465753424657534,P,0.0
2023-07-20,3986.36,3189.088,0.05,0.09646626385558507,0.4931506849315068,C,0.0
2023-07-20,3986.36,3189.088,0.05,0.09646626385558507,0.4931506849315068,P,0.0
2023-07-20,3986.36,3587.724,0.05,0.09646626385558507,0.4931506849315068,C,0.0
2023-07-20,3986.36,3587.724,0.05,0.09646626385558507,0.4931506849315068,P,0.0
2023-07-20,3986.36,3986.36,0.05,0.09646626385558507,0.4931506849315068,C,0.0
2023-07-20,3986.36,3986.36,0.05,0.09646626385558507,0.4931506849315068,P,0.0
2023-07-20,3986.36,4384.996,0.05,0.09646626385558507,0.4931506849315068,C,0.0
2023-07-20,3986.36,4384.996,0.05,0.09646626385558507,0.4931506849315068,P,0.0
2023-07-20,3986.36,4783.632,0.05,0.09646626385558507,0.4931506849315068,C,0.0
2023-07-20,3986.36,4783.632,0.05,0.09646626385558507,0.4931506849315068,P,0.0
2023-07-24,3993.83,3195.064,0.05,0.0758927651888057,0.0821917808219178,C,0.0
2023-07-24,3993.83,3195.064,0.05,0.0758927651888057,0.0821917808219178,P,0.0
2023-07-24,3993.83,3594.447,0.05,0.0758927651888057,0.0821917808219178,C,0.0
2023-07-24,3993.83,3594.447,0.05,0.0758927651888057,0.0821917808219178,P,0.0
2023-07-24,3993.83,3993.83,0.05,0.0758927651888057,0.0821917808219178,C,0.0
2023-07-24,3993.83,3993.83,0.05,0.0758927651888057,0.0821917808219178,P,0.0
2023-07-24,3993.83,4393.213,0.05,0.0758927651888057,0.0821917808219178,C,0.0
2023-07-24,3993.83,4393.213,0.05,0.0758927651888057,0.0821917808219178,P,0.0
2023-07-24,3993.83,4792.596,0.05,0.0758927651888057,0.0821917808219178,C,0.0
2023-07-24,3993.83,4792.596,0.05,0.0758927651888057,0.0821917808219178,P,0.0
2023-07-24,3993.83,3195.064,0.05,0.0758927651888057,0.2465753424657534,C,0.0
2023-07-24,3993.83,3195.064,0.05,0.0758927651888057,0.2465753424657534,P,0.0
2023-07-24,3993.83,3594.447,0.05,0.0758927651888057,0.2465753424657534,C,0.0
2023-07-24,3993.83,3594.447,0.05,0.0758927651888057,0.2465753424657534,P,0.0
2023-07-24,3993.83,3993.83,0.05,0.0758927651888057,0.2465753424657534,C,0.0
2023-07-24,3993.83,3993.83,0.05,0.0758927651888057,0.2465753424657534,P,0.0
2023-07-24,3993.83,4393.213,0.05,0.0758927651888057,0.2465753424657534,C,0.0
2023-07-24,3993.83,4393.213,0.05,0.0758927651888057,0.2465753424657534,P,0.0
2023-07-24,3993.83,4792.596,0.05,0.0758927651888057,0.2465753424657534,C,0.0
2023-07-24,3993.83,4792.596,0.05,0.0758927651888057,0.2465753424657534,P,0.0
2023-07-24,3993.83,3195.064,0.05,0.0758927651888057,0.4931506849315068,C,0.0
2023-07-24,3993.83,3195.064,0.05,0.0758927651888057,0.4931506849315068,P,0.0
2023-07-24,3993.83,3594.447,0.05,0.0758927651888057,0.4931506849315068,C,0.0
2023-07-24,3993.83,3594.447,0.05,0.0758927651888057,0.4931506849315068,P,0.0
2023-07-24,3993.83,3993.83,0.05,0.0758927651888057,0.4931506849315068,C,0.0
2023-07-24,3993.83,3993.83,0.05,0.0758927651888057,0.4931506849315068,P,0.0
2023-07-24,3993.83,4393.213,0.05,0.0758927651888057,0.4931506849315068,C,0.0
2023-07-24,3993.83,4393.213,0.05,0.0758927651888057,0.4931506849315068,P,0.0
2023-07-24,3993.83,4792.596,0.05,0.0758927651888057,0.4931506849315068,C,0.0
2023-07-24,3993.83,4792.596,0.05,0.0758927651888057,0.4931506849315068,P,0.0
2023-07-25,4014.86,3211.888,0.05,0.07554219046018062,0.0821917808219178,C,0.0
2023-07-25,4014.86,3211.888,0.05,0.07554219046018062,0.0821917808219178,P,0.0
2023-07-25,4014.86,3613.374,0.05,0.07554219046018062,0.0821917808219178,C,0.0
2023-07-25,4014.86,3613.374,0.05,0.07554219046018062,0.0821917808219178,P,0.0
2023-07-25,4014.86,4014.86,0.05,0.07554219046018062,0.0821917808219178,C,0.0
2023-07-25,4014.86,4014.86,0.05,0.07554219046018062,0.0821917808219178,P,0.0
2023-07-25,4014.86,4416.346,0.05,0.07554219046018062,0.0821917808219178,C,0.0
2023-07-25,4014.86,4416.346,0.05,0.07554219046018062,0.0821917808219178,P,0.0
2023-07-25,4014.86,4817.832,0.05,0.07554219046018062,0.0821917808219178,C,0.0
2023-07-25,4014.86,4817.832,0.05,0.07554219046018062,0.0821917808219178,P,0.0
2023-07-25,4014.86,3211.888,0.05,0.07554219046018062,0.2465753424657534,C,0.0
2023-07-25,4014.86,3211.888,0.05,0.07554219046018062,0.2465753424657534,P,0.0
2023-07-25,4014.86,3613.374,0.05,0.07554219046018062,0.2465753424657534,C,0.0
2023-07-25,4014.86,3613.374,0.05,0.07554219046018062,0.2465753424657534,P,0.0
2023-07-25,4014.86,4014.86,0.05,0.07554219046018062,0.2465753424657534,C,0.0
2023-07-25,4014.86,4014.86,0.05,0.07554219046018062,0.2465753424657534,P,0.0
2023-07-25,4014.86,4416.346,0.05,0.07554219046018062,0.2465753424657534,C,0.0
2023-07-25,4014.86,4416.346,0.05,0.07554219046018062,0.2465753424657534,P,0.0
2023-07-25,4014.86,4817.832,0.05,0.07554219046018062,0.2465753424657534,C,0.0
2023-07-25,4014.86,4817.832,0.05,0.07554219046018062,0.2465753424657534,P,0.0
2023-07-25,4014.86,3211.888,0.05,0.07554219046018062,0.4931506849315068,C,0.0
2023-07-25,4014.86,3211.888,0.05,0.07554219046018062,0.4931506849315068,P,0.0
2023-07-25,4014.86,3613.374,0.05,0.07554219046018062,0.4931506849315068,C,0.0
2023-07-25,4014.86,3613.374,0.05,0.07554219046018062,0.4931506849315068,P,0.0
2023-07-25,4014.86,4014.86,0.05,0.07554219046018062,0.4931506849315068,C,0.0
2023-07-25,4014.86,4014.86,0.05,0.07554219046018062,0.4931506849315068,P,0.0
2023-07-25,4014.86,4416.346,0.05,0.07554219046018062,0.4931506849315068,C,0.0
2023-07-25,4014.86,4416.346,0.05,0.07554219046018062,0.4931506849315068,P,0.0
2023-07-25,4014.86,4817.832,0.05,0.07554219046018062,0.4931506849315068,C,0.0
2023-07-25,4014.86,4817.832,0.05,0.07554219046018062,0.4931506849315068,P,0.0
2023-07-26,4039.48,3231.584,0.05,0.06757755903950499,0.0821917808219178,C,0.0
2023-07-26,4039.48,3231.584,0.05,0.06757755903950499,0.0821917808219178,P,0.0
2023-07-26,4039.48,3635.532,0.05,0.06757755903950499,0.0821917808219178,C,0.0
2023-07-26,4039.48,3635.532,0.05,0.06757755903950499,0.0821917808219178,P,0.0
2023-07-26,4039.48,4039.48,0.05,0.06757755903950499,0.0821917808219178,C,0.0
2023-07-26,4039.48,4039.48,0.05,0.06757755903950499,0.0821917808219178,P,0.0
2023-07-26,4039.48,4443.428,0.05,0.06757755903950499,0.0821917808219178,C,0.0
2023-07-26,4039.48,4443.428,0.05,0.06757755903950499,0.0821917808219178,P,0.0
2023-07-26,4039.48,4847.376,0.05,0.06757755903950499,0.0821917808219178,C,0.0
2023-07-26,4039.48,4847.376,0.05,0.06757755903950499,0.0821917808219178,P,0.0
2023-07-26,4039.48,3231.584,0.05,0.06757755903950499,0.2465753424657534,C,0.0
2023-07-26,4039.48,3231.584,0.05,0.06757755903950499,0.2465753424657534,P,0.0
2023-07-26,4039.48,3635.532,0.05,0.06757755903950499,0.2465753424657534,C,0.0
2023-07-26,4039.48,3635.532,0.05,0.06757755903950499,0.2465753424657534,P,0.0
2023-07-26,4039.48,4039.48,0.05,0.06757755903950499,0.2465753424657534,C,0.0
2023-07-26,4039.48,4039.48,0.05,0.06757755903950499,0.2465753424657534,P,0.0
2023-07-26,4039.48,4443.428,0.05,0.06757755903950499,0.2465753424657534,C,0.0
2023-07-26,4039.48,4443.428,0.05,0.06757755903950499,0.2465753424657534,P,0.0
2023-07-26,4039.48,4847.376,0.05,0.06757755903950499,0.2465753424657534,C,0.0
2023-07-26,4039.48,4847.376,0.05,0.06757755903950499,0.2465753424657534,P,0.0
